protein,deltaG,pred_deltaG,ddG,pred_ddG
1QKH,3.4138687,-2.6838748,-0.5421872,-0.12652302
1QKH,3.140551,-2.8203428,-0.8155048,-0.26299095
1QKH,3.5802257,-2.4659367,-0.37583017,0.09141517
1QKH,3.6313226,-2.4620783,-0.32473326,0.095273495
1QKH,3.5497446,-2.4326622,-0.40631127,0.12468958
1QKH,3.6010578,-2.3935041,-0.3549981,0.16384768
1QKH,3.2360475,-2.5621395,-0.7200084,-0.0047876835
1QKH,3.306075,-2.463803,-0.6499808,0.093548775
1QKH,3.4530804,-2.4476464,-0.50297546,0.10970545
1QKH,3.3967822,-2.9089963,-0.5592737,-0.35164452
1QKH,3.750827,-2.427519,-0.2052288,0.12983274
1QKH,1.0174181,-3.5280454,-2.9386377,-0.9706936
1QKH,2.2202454,-3.4897075,-1.7358105,-0.93235564
1QKH,1.257592,-3.4213262,-2.698464,-0.86397433
1QKH,1.3424187,-3.352108,-2.6136372,-0.7947562
1QKH,2.975063,-3.4366496,-0.9809928,-0.87929773
1QKH,1.7686754,-3.3778834,-2.1873803,-0.8205316
1QKH,1.8052791,-3.3763287,-2.1507769,-0.8189769
1QKH,1.1447337,-3.4389906,-2.8113222,-0.88163877
1QKH,3.1213543,-2.8422635,-0.83470154,-0.28491163
1QKH,2.6287932,-2.982078,-1.3272626,-0.42472625
1QKH,3.1199527,-2.61771,-0.8361032,-0.060358286
1QKH,0.9466222,-3.0700107,-3.0094337,-0.51265883
1QKH,1.539224,-3.1636956,-2.416832,-0.60634375
1QKH,3.2602954,-2.6597424,-0.6957605,-0.10239053
1QKH,0.54448867,-3.3221402,-3.4115672,-0.7647884
1QKH,2.2820344,-3.0600834,-1.6740215,-0.50273156
1QKH,3.4748328,-3.2495134,-0.4812231,-0.69216156
1QKH,3.4403222,-3.309164,-0.5157337,-0.7518122
1QKH,3.1441913,-3.22948,-0.8118646,-0.6721282
1QKH,3.3607569,-3.2639341,-0.595299,-0.7065823
1QKH,3.1454904,-3.3383608,-0.8105655,-0.78100896
1QKH,3.6229444,-3.226668,-0.33311152,-0.66931605
1QKH,3.4804456,-3.2237725,-0.47561026,-0.6664207
1QKH,2.7587652,-3.2327702,-1.1972907,-0.6754184
1QKH,3.2971652,-3.071317,-0.6588907,-0.51396513
1QKH,3.5439513,-2.8662508,-0.4121046,-0.30889893
1QKH,3.5791357,-2.949308,-0.37692022,-0.3919561
1QKH,3.3510613,-3.020211,-0.60499454,-0.46285915
1QKH,3.1122515,-3.0894923,-0.84380436,-0.5321405
1QKH,3.0909252,-3.0509186,-0.86513066,-0.49356675
1QKH,3.7365558,-3.1239955,-0.21950006,-0.5666437
1QKH,3.7146454,-3.105077,-0.2414105,-0.5477252
1QKH,3.57658,-3.015646,-0.37947583,-0.45829415
1QKH,1.0998565,-3.5223064,-2.8561993,-0.9649546
1QKH,3.7531528,-2.856755,-0.20290303,-0.2994032
1QKH,3.6486702,-2.5739605,-0.30738568,-0.016608715
1QKH,3.4157708,-2.790424,-0.5402851,-0.23307228
1QKH,3.7105632,-2.5402582,-0.2454927,0.017093658
1QKH,3.1305256,-2.760081,-0.8255303,-0.20272923
1QKH,3.739749,-2.7751608,-0.21630692,-0.21780896
1QKH,3.747096,-2.7469432,-0.20895982,-0.18959141
1QKH,3.6164203,-2.573681,-0.3396356,-0.016329288
1QKH,3.5881083,-2.6280944,-0.36794758,-0.07074261
1QKH,3.5026584,-2.7115357,-0.4533975,-0.15418386
1QKH,3.4208386,-2.9567142,-0.5352173,-0.39936233
1QKH,3.5822415,-2.4748187,-0.37381434,0.08253312
1QKH,3.6544054,-2.5500216,-0.30165052,0.007330179
1QKH,3.5379725,-2.5767498,-0.41808343,-0.019397974
1QKH,3.3574052,-2.4947271,-0.5986507,0.06262469
1QKH,3.3690057,-2.711116,-0.5870502,-0.15376425
1QKH,3.6273227,-2.452979,-0.3287332,0.10437274
1QKH,3.62765,-2.4593894,-0.32840586,0.09796238
1QKH,2.9055047,-3.0150304,-1.0505512,-0.45767856
1QKH,3.813895,-2.4567924,-0.14216089,0.10055947
1QKH,3.1103396,-3.3126802,-0.84571624,-0.7553284
1QKH,3.055137,-3.42305,-0.90091896,-0.8656981
1QKH,2.4097404,-3.341463,-1.5463154,-0.78411126
1QKH,3.2163115,-3.13668,-0.7397444,-0.57932806
1QKH,1.5709518,-3.5612645,-2.3851042,-1.0039127
1QKH,2.2052505,-3.288,-1.7508054,-0.7306483
1QKH,2.728687,-3.237245,-1.2273688,-0.67989326
1QKH,2.5854847,-3.2096298,-1.3705711,-0.65227795
1QKH,2.66667,-3.2959101,-1.2893858,-0.7385583
1QKH,2.8632176,-3.276449,-1.0928383,-0.71909714
1QKH,2.1827583,-3.2573576,-1.7732975,-0.70000577
1QKH,3.3611233,-2.819554,-0.59493256,-0.26220226
1QKH,3.2931237,-2.8907785,-0.66293216,-0.3334267
1QKH,3.0919495,-3.1155922,-0.8641064,-0.5582404
1QKH,3.159458,-2.953902,-0.79659796,-0.39655018
1QKH,3.4312556,-2.7710817,-0.5248003,-0.21372986
1QKH,3.6114337,-2.6234488,-0.34462214,-0.06609702
1QKH,1.7540183,-3.486468,-2.2020376,-0.92911625
1QKH,3.1009126,-2.9813025,-0.8551433,-0.42395067
1QKH,2.9041555,-2.7937508,-1.0519004,-0.23639894
1QKH,2.666876,-2.8827572,-1.2891798,-0.32540536
1QKH,2.8405693,-2.8289807,-1.1154866,-0.27162886
1QKH,2.70342,-2.754007,-1.252636,-0.19665527
1QKH,2.745382,-3.0261993,-1.2106738,-0.4688475
1QKH,2.4308856,-2.795045,-1.5251703,-0.23769307
1QKH,2.4502563,-2.7377353,-1.5057995,-0.18038344
1QKH,2.8499634,-2.667309,-1.1060925,-0.10995722
1QKH,3.7801526,-2.6054616,-0.17590332,-0.04810977
1QKH,3.3525968,-2.6354034,-0.6034591,-0.07805157
1QKH,2.8407946,-2.5791736,-1.1152613,-0.021821737
1QKH,3.0559993,-2.6156065,-0.9000566,-0.05825472
1QKH,3.325192,-2.7146866,-0.6308639,-0.1573348
1QKH,3.0595403,-2.7200413,-0.8965156,-0.16268945
1QKH,2.3204925,-2.6002705,-1.6355634,-0.042918682
1QKH,2.5525353,-2.6387565,-1.4035206,-0.081404686
1QKH,2.6514802,-2.590418,-1.3045757,-0.033066273
1QKH,2.656098,-3.0516484,-1.299958,-0.49429655
1QKH,3.333076,-2.3942335,-0.6229799,0.16311836
1QKH,3.3170655,-2.4829094,-0.6389904,0.07444239
1QKH,3.4234774,-2.6054108,-0.53257847,-0.048058987
1QKH,3.2800295,-2.5464811,-0.67602634,0.010870695
1QKH,3.3179884,-2.3670394,-0.6380675,0.19031239
1QKH,3.3297164,-2.5979967,-0.62633944,-0.040644884
1QKH,3.591739,-2.1768568,-0.36431694,0.38049507
1QKH,3.6607864,-2.188813,-0.2952695,0.36853886
1QKH,3.6161637,-2.3350484,-0.33989215,0.22230339
1QKH,3.333863,-2.3452752,-0.62219286,0.21207666
1QKH,3.6904886,-2.3374991,-0.2655673,0.21985269
1QKH,3.4751341,-2.3817825,-0.48092175,0.1755693
1QKH,3.5461855,-2.3684833,-0.4098704,0.18886852
1QKH,3.4820068,-2.3639002,-0.4740491,0.19345164
1QKH,3.5264058,-2.3087924,-0.42965007,0.24855947
1QKH,3.591921,-2.355833,-0.3641348,0.20151877
1QKH,3.3956978,-2.437423,-0.56035805,0.11992884
1QKH,3.3359694,-2.281748,-0.62008643,0.27560377
1QKH,3.5202467,-2.2708795,-0.43580914,0.28647232
1QKH,3.7323694,-2.4512594,-0.22368646,0.10609245
2LQK,1.7221117,-5.771723,0.0,0.0
2LQK,1.5462627,-5.771723,-0.17584896,0.0
2LQK,1.65041,-5.771723,-0.071701646,0.0
2LQK,1.5136672,-5.771723,-0.20844448,0.0
2LQK,1.5996228,-5.771723,-0.12248886,0.0
2LQK,1.9428787,-5.6018066,0.22076702,0.16991615
2LQK,2.1122475,-5.452797,0.39013577,0.31892586
2LQK,1.8798808,-5.7302537,0.15776908,0.041469097
2LQK,2.1111248,-5.222056,0.38901305,0.5496669
2LQK,1.8678806,-5.407422,0.14576888,0.36430073
2LQK,1.7425379,-5.2986712,0.020426154,0.47305155
2LQK,2.1325786,-5.4365997,0.4104669,0.33512306
2LQK,1.8778311,-5.3886724,0.1557194,0.38305044
2LQK,1.9500706,-5.3568954,0.22795892,0.41482735
2LQK,1.7989852,-5.483002,0.07687354,0.2887206
2LQK,2.1322234,-5.9492245,0.41011167,-0.17750168
2LQK,2.1625564,-5.2782564,0.4404447,0.49346638
2LQK,2.0419755,-5.555053,0.3198638,0.21666956
2LQK,1.9894768,-5.6584163,0.2673651,0.11330652
2LQK,2.2579474,-5.000292,0.53583574,0.77143097
2LQK,2.6004624,-4.931518,0.87835073,0.8402047
2LQK,2.2928898,-5.305904,0.57077813,0.46581888
2LQK,1.973912,-5.375162,0.2518003,0.39656067
2LQK,1.6019602,-6.1391068,-0.12015152,-0.36738396
2LQK,1.4512068,-6.250594,-0.2709049,-0.47887135
2LQK,1.5514804,-5.817133,-0.17063129,-0.045410156
2LQK,1.4993241,-6.013234,-0.22278762,-0.24151134
2LQK,1.6239282,-6.0474987,-0.09818351,-0.2757759
2LQK,1.566719,-6.1046076,-0.15539265,-0.3328848
2LQK,1.6108449,-6.1180634,-0.11126685,-0.34634066
2LQK,1.7524313,-6.1608505,0.030319571,-0.38912773
2LQK,1.7396688,-5.746326,0.017557144,0.025396824
2LQK,1.551559,-6.290964,-0.17055273,-0.51924133
2LQK,1.8239259,-5.76428,0.10181415,0.007442951
2LQK,1.881137,-5.592208,0.15902531,0.17951488
2LQK,1.7423881,-5.6050816,0.020276427,0.16664124
2LQK,1.754659,-5.6646433,0.032547355,0.107079506
2LQK,1.7130839,-5.2447248,-0.009027839,0.52699804
2LQK,1.8651494,-5.554775,0.14303768,0.21694756
2LQK,1.8326617,-5.596457,0.110550046,0.17526579
2LQK,1.4839178,-5.643846,-0.23819387,0.12787676
2LQK,1.964874,-5.296229,0.24276233,0.4754939
2LQK,0.8583154,-7.101621,-0.8637963,-1.3298984
2LQK,0.29985747,-6.198801,-1.4222542,-0.42707825
2LQK,0.73987025,-5.685392,-0.98224145,0.08633089
2LQK,-0.55035394,-6.5227427,-2.2724657,-0.75101995
2LQK,0.6283605,-6.26108,-1.0937512,-0.489357
2LQK,1.4452264,-6.196457,-0.27688527,-0.42473412
2LQK,1.0144533,-5.9121075,-0.7076584,-0.14038467
2LQK,-0.6070549,-6.7624087,-2.3291667,-0.99068594
2LQK,1.6105809,-6.029504,-0.11153078,-0.25778103
2LQK,1.3090607,-5.857689,-0.413051,-0.08596611
2LQK,1.4940397,-6.322339,-0.22807205,-0.55061626
2LQK,1.5617597,-6.050637,-0.16035199,-0.27891397
2LQK,0.3949838,-6.4502144,-1.3271279,-0.6784916
2LQK,1.6840601,-6.045098,-0.038051605,-0.27337503
2LQK,1.1528156,-6.057954,-0.5692961,-0.28623104
2LQK,1.5419909,-6.035767,-0.18012083,-0.26404428
2LQK,1.4707928,-6.1149406,-0.25131893,-0.34321785
2LQK,1.0008813,-6.0863442,-0.7212304,-0.31462145
2LQK,2.1667113,-6.1492777,0.44459963,-0.3775549
2LQK,1.5780089,-5.935321,-0.14410281,-0.16359806
2LQK,1.3638812,-5.9350023,-0.35823047,-0.16327953
2LQK,1.8299971,-5.934972,0.10788536,-0.16324902
2LQK,1.3310478,-5.848898,-0.39106393,-0.07717514
2LQK,1.4546661,-5.9671865,-0.26744556,-0.19546366
2LQK,1.5427632,-6.1066847,-0.17934847,-0.3349619
2LQK,1.5705103,-7.174326,-0.15160143,-1.4026031
2LQK,1.816298,-5.278748,0.094186306,0.49297476
2LQK,1.5079604,-6.2475543,-0.21415126,-0.4758315
2LQK,1.3633502,-6.1061745,-0.35876155,-0.33445168
2LQK,1.0321474,-6.4978,-0.6899643,-0.7260771
2LQK,0.9050368,-6.15827,-0.8170749,-0.3865471
2LQK,0.528298,-6.999835,-1.1938137,-1.2281122
2LQK,1.8018892,-6.0193977,0.07977748,-0.24767494
2LQK,1.9515133,-6.2290854,0.22940159,-0.45736265
2LQK,1.7140527,-5.953069,-0.008059025,-0.18134642
2LQK,1.2074634,-6.63572,-0.5146483,-0.863997
2LQK,1.7762965,-6.0148244,0.054184794,-0.2431016
2LQK,0.2945799,-7.0661726,-1.4275318,-1.2944498
2LQK,1.6835713,-5.776863,-0.038540363,-0.0051403046
2LQK,1.8225092,-5.066199,0.10039747,0.70552397
2LQK,2.2316039,-5.163352,0.50949216,0.6083708
2LQK,2.315026,-4.6135125,0.59291434,1.1582103
2LQK,0.69068545,-5.8214693,-1.0314262,-0.049746513
2LQK,1.1956509,-5.7320733,-0.52646077,0.039649487
2LQK,1.3362123,-5.7025175,-0.38589942,0.069205284
2LQK,1.7923118,-4.858829,0.070200086,0.9128938
2LQK,-0.5232397,-7.6677117,-2.2453513,-1.895989
2LQK,-0.27498165,-7.1033273,-1.9970933,-1.3316045
2LQK,-0.29759508,-7.134001,-2.0197067,-1.362278
2LQK,-0.3263381,-7.3257694,-2.0484498,-1.5540466
2LQK,-0.86730343,-7.6455903,-2.589415,-1.8738675
2LQK,-0.62244695,-7.81182,-2.3445587,-2.0400972
2LQK,0.5481163,-7.858758,-1.1739954,-2.0870352
2LQK,-0.071939595,-7.093786,-1.7940513,-1.322063
2LQK,0.07147458,-7.0589833,-1.6506371,-1.2872605
2LQK,-0.26361367,-6.3374825,-1.9857254,-0.56575966
2LQK,0.12864712,-6.8413353,-1.5934646,-1.0696125
2LQK,0.039276972,-6.7986507,-1.6828347,-1.026928
2LQK,0.8708488,-6.547904,-0.8512629,-0.7761812
2LQK,0.86941165,-7.197773,-0.85270005,-1.4260502
2LQK,1.2060267,-6.5392513,-0.516085,-0.76752853
2LQK,-0.06892002,-7.9388227,-1.7910317,-2.1671
2LQK,-0.34639966,-7.766442,-2.0685115,-1.994719
2LQK,-0.23867753,-8.445259,-1.9607892,-2.6735363
2LQK,1.3292805,-8.030489,-0.3928312,-2.2587662
2LQK,0.60623795,-7.968808,-1.1158738,-2.1970854
2LQK,0.39214844,-7.794798,-1.3299632,-2.023075
2LQK,-0.091605015,-8.517781,-1.8137168,-2.7460585
2LQK,0.9826112,-7.1913357,-0.7395005,-1.4196129
2LQK,0.10263949,-7.5070972,-1.6194723,-1.7353745
2LQK,0.5349985,-7.9356403,-1.1871133,-2.1639175
2LQK,0.20932558,-8.002242,-1.5127861,-2.2305193
2LQK,1.3625488,-7.7397685,-0.35956287,-1.9680457
2LQK,-0.06298153,-7.651884,-1.7850932,-1.8801613
2LQK,-0.29420725,-7.9526315,-2.016319,-2.1809087
2LQK,1.5205171,-6.8561068,-0.20159459,-1.084384
2LQK,1.3936521,-5.998244,-0.32845962,-0.22652102
2LQK,1.1553245,-6.7119746,-0.56678724,-0.9402518
2LQK,0.9510958,-7.0400043,-0.7710159,-1.2682815
2LQK,1.5889959,-6.6754193,-0.13311577,-0.90369654
2LQK,0.33766517,-7.2516413,-1.3844465,-1.4799185
2LQK,1.7203134,-5.3367143,-0.0017982721,0.43500853
2LQK,1.288578,-5.5636215,-0.43353367,0.20810127
2LQK,1.2755928,-6.308209,-0.4465189,-0.53648615
2LQK,1.3884958,-6.479905,-0.3336159,-0.70818233
2LQK,0.049775477,-7.47717,-1.6723362,-1.7054472
2LQK,1.80656,-6.3903966,0.08444834,-0.6186738
2LQK,2.1763132,-6.2716856,0.45420146,-0.4999628
2LQK,1.9474957,-5.728863,0.225384,0.04286003
2LQK,2.0959811,-5.9982576,0.37386942,-0.22653484
2LQK,2.4354486,-5.828767,0.71333694,-0.05704403
2LQK,1.8583636,-6.3613343,0.13625193,-0.58961153
2LQK,1.772361,-6.4190598,0.05024934,-0.64733696
2LQK,1.0448396,-6.7556844,-0.6772721,-0.9839616
2LQK,1.9321804,-5.1185584,0.2100687,0.6531644
2LQK,-0.5264574,-9.296063,-2.248569,-3.5243406
2LQK,0.18637307,-8.14213,-1.5357386,-2.370407
2LQK,0.10252851,-7.8219967,-1.6195831,-2.050274
2LQK,0.7446927,-6.686422,-0.977419,-0.9146991
2LQK,-0.34048435,-8.600848,-2.062596,-2.8291254
2LQK,1.2187868,-8.416862,-0.50332487,-2.6451387
2LQK,0.3888712,-8.415174,-1.3332405,-2.6434507
2LQK,1.1862942,-9.661423,-0.5358175,-3.8897
2LQK,0.76569855,-6.7623825,-0.95641315,-0.9906597
2LQK,0.7373795,-7.2220483,-0.9847322,-1.4503255
2LQK,1.1852411,-7.0841446,-0.5368706,-1.3124218
2LQK,0.8116371,-7.938052,-0.9104746,-2.1663294
2LQK,1.2313573,-7.195367,-0.49075437,-1.4236441
2LQK,0.4037503,-7.882386,-1.3183614,-2.1106634
2LQK,0.66242754,-7.355098,-1.0596842,-1.583375
2LQK,0.37748957,-7.5101843,-1.3446221,-1.7384615
2LQK,1.0462083,-7.3689966,-0.67590344,-1.5972738
2LQK,0.89331454,-7.8049126,-0.82879716,-2.0331898
2LQK,0.4570195,-7.796749,-1.2650921,-2.0250263
2LQK,1.2429042,-6.7894316,-0.47920752,-1.0177088
2LQK,1.1426253,-6.3402963,-0.57948637,-0.5685735
2LQK,1.8396373,-5.7270756,0.11752558,0.044647217
2LQK,1.9267675,-6.251174,0.20465577,-0.47945118
2LQK,2.0898268,-6.1095233,0.36771512,-0.3378005
2LQK,1.9580789,-6.1034822,0.23596716,-0.33175945
2LQK,1.7676655,-6.378599,0.045553803,-0.6068764
2LQK,0.75996184,-7.889053,-0.96214986,-2.11733
2LQK,-0.18383662,-5.7447753,-1.9059483,0.026947498
2LQK,-0.78662634,-6.848935,-2.508738,-1.0772123
2LQK,-0.4328486,-6.8245025,-2.1549604,-1.0527797
2LQK,1.2013903,-5.540736,-0.52072144,0.2309866
2LQK,0.7909258,-5.313919,-0.9311859,0.45780373
2LQK,0.68994033,-5.4762917,-1.0321714,0.29543114
2LQK,0.9176703,-5.133152,-0.8044414,0.6385708
2LQK,1.0966698,-6.66445,-0.6254419,-0.8927274
2LQK,1.0719132,-5.016014,-0.65019846,0.7557087
2LQK,0.9988414,-9.284994,-0.7232703,-3.5132713
2LQK,1.179244,-4.5143986,-0.54286766,1.2573242
2LQK,1.1019533,-6.277058,-0.62015843,-0.50533533
2LQK,1.3045129,-5.9462733,-0.41759884,-0.17455053
2LQK,0.7993511,-6.5476627,-0.9227606,-0.77593994
2LQK,1.5119673,-5.9116306,-0.2101444,-0.13990784
2LQK,1.048395,-6.3410115,-0.67371666,-0.56928873
2LQK,1.0863105,-6.194479,-0.6358012,-0.4227562
2LQK,1.0610034,-5.8537464,-0.66110826,-0.08202362
2LQK,0.6361108,-5.9426355,-1.0860009,-0.17091274
2LQK,1.0950369,-5.9672327,-0.62707484,-0.19550991
2LQK,1.2752886,-5.8005624,-0.44682312,-0.028839588
2LQK,0.579023,-5.614972,-1.1430887,0.15675068
2LQK,1.3471769,-5.89557,-0.3749348,-0.12384701
2LQK,1.2584887,-5.5935526,-0.46362305,0.1781702
2LQK,1.0932369,-5.8075147,-0.6288748,-0.035791874
2LQK,1.0588622,-5.7571025,-0.6632495,0.014620304
2LQK,1.9322059,-4.9426074,0.21009421,0.8291154
2LQK,1.6732383,-5.319246,-0.048873425,0.45247698
2LQK,1.5409579,-5.2659483,-0.18115377,0.5057745
2LQK,2.1379352,-5.1107817,0.41582346,0.6609411
2LQK,0.896861,-4.8219547,-0.8252507,0.94976807
2LQK,0.8537325,-4.4490438,-0.8683792,1.322679
2LQK,1.2921253,-4.6578,-0.42998636,1.1139226
2LQK,1.3632851,-5.334386,-0.35882664,0.43733692
2LQK,0.73906034,-4.2421026,-0.98305136,1.5296202
2LQK,1.3425136,-4.8231506,-0.37959814,0.94857216
2LQK,1.3487034,-5.091657,-0.37340832,0.68006563
2LQK,1.0372645,-5.277708,-0.68484724,0.49401474
2LQK,0.99564236,-4.8889685,-0.72646934,0.8827543
2LQK,0.93821245,-5.013198,-0.78389925,0.7585249
2LQK,2.1666913,-4.5597,0.4445796,1.2120228
2LQK,1.1957194,-5.5432577,-0.52639234,0.22846508
2LQK,1.2108871,-5.3787365,-0.5112246,0.3929863
2LQK,0.7341918,-5.3591185,-0.9879199,0.41260433
2LQK,0.8189566,-5.267803,-0.9031551,0.5039196
2LQK,1.3994493,-4.9034104,-0.32266235,0.86831236
2LQK,1.445729,-4.866005,-0.27638268,0.90571785
2LQK,1.5071952,-5.269463,-0.21491647,0.50225973
2LQK,2.0032773,-4.146224,0.2811656,1.6254988
2LQK,-0.41271374,-6.885975,-2.1348255,-1.1142521
2LQK,-0.39305577,-6.749009,-2.1151674,-0.97728634
2LQK,1.1602337,-6.8686223,-0.56187797,-1.0968995
2LQK,0.45356467,-6.9187593,-1.268547,-1.1470366
2LQK,-0.3230074,-7.34476,-2.045119,-1.5730371
2LQK,1.6601859,-6.901017,-0.06192577,-1.1292944
2LQK,1.047267,-6.411613,-0.67484474,-0.6398902
2LQK,-0.7088977,-6.824011,-2.4310093,-1.052288
2LQK,0.44778183,-6.5092316,-1.2743299,-0.7375088
2LQK,1.7032523,-6.4863243,-0.018859386,-0.7146015
2LQK,1.619379,-6.4014277,-0.10273266,-0.62970495
2LQK,1.6267332,-6.616378,-0.09537852,-0.84465504
2LQK,-0.8770847,-7.9956017,-2.5991964,-2.2238789
2LQK,0.31993076,-7.864135,-1.4021809,-2.092412
2LQK,0.13757469,-7.7880836,-1.584537,-2.0163608
2LQK,-0.6809784,-7.9484053,-2.40309,-2.1766825
2LQK,0.17559747,-7.5722275,-1.5465143,-1.8005047
2LQK,-0.25573897,-7.6646023,-1.9778507,-1.8928795
2LQK,-0.6745585,-7.7020493,-2.3966703,-1.9303265
2LQK,0.71123767,-7.484465,-1.010874,-1.7127423
2LQK,0.18941577,-7.3373795,-1.5326959,-1.5656567
2LQK,0.44374174,-7.4579287,-1.2783699,-1.6862059
2LQK,2.2521253,-6.8343935,0.53001356,-1.0626707
2LQK,1.5817238,-7.289174,-0.1403879,-1.5174513
2LQK,1.4745954,-6.9192796,-0.24751627,-1.1475568
2LQK,1.1915023,-7.7642937,-0.53060937,-1.9925709
2LQK,1.5647402,-7.128174,-0.15737152,-1.356451
2LQK,0.91595954,-7.727371,-0.80615216,-1.9556484
2LQK,1.3724262,-7.1669126,-0.34968555,-1.3951898
2LQK,1.0459716,-7.0726213,-0.67614007,-1.3008986
2LQK,1.1222241,-6.9549627,-0.5998876,-1.1832399
2LQK,0.9838894,-7.430126,-0.7382223,-1.6584034
2LQK,1.390279,-7.1628246,-0.33183265,-1.3911018
2LQK,0.5200997,-8.120548,-1.2020121,-2.3488255
2LQK,1.5948694,-6.316778,-0.12724233,-0.5450554
2LQK,2.064991,-5.8921785,0.3428793,-0.12045574
2LQK,1.7126297,-5.4031005,-0.009482026,0.3686223
2LQK,1.6775662,-6.330593,-0.04454553,-0.5588703
2LQK,2.101868,-6.5494285,0.3797562,-0.77770567
2LQK,1.9191815,-6.0463486,0.19706976,-0.27462578
2LQK,1.034053,-6.95921,-0.68805873,-1.1874871
2LQK,1.0959972,-8.733117,-0.6261145,-2.9613943
2LQK,-0.7558286,-7.7654967,-2.4779403,-1.9937739
2LQK,-0.2810321,-7.8435397,-2.0031438,-2.071817
2LQK,0.08090935,-7.540469,-1.6412023,-1.7687464
2LQK,0.28880057,-5.820032,-1.4333111,-0.048309326
2LQK,0.41570166,-6.7807403,-1.3064101,-1.0090175
2LQK,0.2813074,-7.1129117,-1.4408042,-1.3411889
2LQK,-0.17470571,-7.7202168,-1.8968174,-1.948494
2LQK,0.7609517,-6.8115673,-0.96116,-1.0398445
2LQK,1.2555909,-6.433033,-0.4665208,-0.6613102
2LQK,0.66954046,-6.3771005,-1.0525713,-0.6053777
2LQK,1.2619277,-5.995304,-0.46018398,-0.22358131
2LQK,0.9321419,-7.2229204,-0.7899698,-1.4511976
2LQK,-0.54605126,-7.4361773,-2.268163,-1.6644545
2LQK,0.95150185,-6.248518,-0.77060986,-0.4767952
2LQK,0.9764938,-6.1300545,-0.7456179,-0.35833168
2LQK,1.6387365,-5.487666,-0.083375216,0.28405666
2LQK,1.7069455,-6.0778866,-0.015166163,-0.3061638
2LQK,1.7487808,-5.9878883,0.026669145,-0.21616554
2LQK,1.5902736,-6.0597825,-0.13183808,-0.2880597
2LQK,1.4466316,-6.146547,-0.27548015,-0.37482405
2LQK,0.58932894,-7.7514668,-1.1327827,-1.979744
2LQK,1.2848371,-7.5126038,-0.43727458,-1.740881
2LQK,2.350295,-4.981785,0.62818336,0.789938
2LQK,0.7020908,-6.413174,-1.020021,-0.64145136
2LQK,0.7166558,-7.34907,-1.005456,-1.5773473
2LQK,0.91140395,-6.408426,-0.81070775,-0.636703
2LQK,1.3787408,-5.5360746,-0.3433709,0.23564816
2LQK,1.192867,-6.1733155,-0.52924466,-0.40159273
2LQK,1.2628037,-6.215936,-0.45930803,-0.4442134
2LQK,1.2129747,-5.6316004,-0.50913703,0.14012241
2LQK,0.25345218,-6.9664755,-1.4686595,-1.1947527
2LQK,1.72022,-5.1678743,-0.0018917322,0.60384846
2LQK,1.5323668,-5.3826885,-0.18974495,0.38903427
2LQK,1.8567575,-4.869327,0.13464582,0.9023957
2LQK,1.6793591,-5.536136,-0.042752624,0.23558664
2LQK,0.89784175,-6.662883,-0.82426995,-0.89116
2LQK,1.86562,-5.07468,0.14350832,0.69704294
2LQK,1.5181983,-4.472779,-0.20391345,1.298944
2LQK,1.9656357,-4.875478,0.24352396,0.896245
2LQK,1.8545048,-4.642967,0.13239312,1.1287556
2LQK,1.2738148,-5.4514227,-0.4482969,0.3203001
2LQK,1.3152287,-5.51626,-0.406883,0.25546265
2LQK,1.4702678,-5.757168,-0.25184393,0.014554977
2LQK,1.6746935,-4.738419,-0.047418237,1.0333037
2LQK,1.097464,-6.3171515,-0.62464774,-0.54542875
2LQK,0.7770805,-6.3084955,-0.9450312,-0.5367727
2LQK,1.0789596,-6.745105,-0.6431521,-0.973382
2LQK,0.95583606,-6.4863453,-0.76627564,-0.7146225
2LQK,0.53277266,-6.864232,-1.189339,-1.0925093
2LQK,1.8045377,-6.0974717,0.08242595,-0.32574892
2LQK,1.5188558,-6.206607,-0.20325589,-0.43488407
2LQK,1.0009735,-6.9126244,-0.72113824,-1.1409016
2LQK,1.2428436,-6.3685637,-0.47926807,-0.59684086
2LQK,1.5877739,-6.3415666,-0.13433778,-0.56984377
2LQK,1.4420615,-6.198475,-0.28005016,-0.4267521
2LQK,1.4320973,-6.2994976,-0.2900144,-0.5277748
2LQK,0.8419915,-6.766158,-0.8801202,-0.9944353
2LQK,0.45687407,-6.724884,-1.2652376,-0.95316124
2LQK,0.23552069,-5.5568905,-1.486591,0.2148323
2LQK,0.6679453,-5.756697,-1.0541663,0.015025616
2LQK,1.0298802,-5.776476,-0.69223154,-0.004753113
2LQK,1.8073338,-5.78916,0.085222125,-0.017436981
2LQK,-0.025767306,-7.7997904,-1.747879,-2.0280676
2LQK,-0.93688035,-7.489068,-2.658992,-1.7173452
2LQK,-0.5976771,-7.380548,-2.319789,-1.6088252
2LQK,-0.1356299,-7.4212847,-1.8577416,-1.6495619
2LQK,0.8417432,-7.5472636,-0.88036853,-1.7755408
2LQK,1.3700085,-7.824518,-0.35210323,-2.0527954
2LQK,0.74750817,-6.7517405,-0.97460353,-0.98001766
2LQK,0.9100778,-6.1236186,-0.8120339,-0.3518958
2LQK,1.1484739,-6.3868093,-0.57363784,-0.61508656
2LQK,0.29106444,-6.764115,-1.4310472,-0.99239206
2LQK,1.0404488,-6.48046,-0.6816629,-0.7087374
2LQK,0.958712,-6.2055025,-0.7633997,-0.43377972
